WK,Game Date,Opp,Result,G,GS,Rec,RecYds,RecAvg,RecLng,RecTD,RushAtt,RushYds,RushAvg,RushLng,RushTD,FUM,Lost,Player,Year
16,22-Dec,@BAL,W 41-7,1,1,1,9,9,9,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2013
17,29-Dec,BUF,W 34-20,1,1,0,0,--,--,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2013
1,9-Sep,@TEN,W 34-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2012
2,16-Sep,ARI,L 18-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2012
3,23-Sep,@BAL,L 30-31,1,1,1,4,4,4,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2012
4,30-Sep,@BUF,W 52-28,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2012
5,7-Oct,DEN,W 31-21,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2012
6,14-Oct,@SEA,L 23-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2012
7,21-Oct,NYJ,W 29-26,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2012
8,28-Oct,@STL,W 45-7,1,0,1,18,18,18,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2012
9,Bye,,,,,,,,,,,,,,,,, Michael Hoomanawanui,2012
10,11-Nov,BUF,W 37-31,1,1,0,0,--,--,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2012
11,18-Nov,IND,W 59-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2012
12,22-Nov,@NYJ,W 49-19,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2012
13,2-Dec,@MIA,W 23-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2012
14,10-Dec,HOU,W 42-14,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2012
15,16-Dec,SF,L 34-41,1,1,1,41,41,41,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2012
16,23-Dec,@JAC,W 23-16,1,1,2,46,23,32,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2012
17,30-Dec,MIA,W 28-0,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2012
1,11-Sep,PHI,L 13-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2011
2,19-Sep,@NYG,L 16-28,1,1,1,8,8,8,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2011
3,25-Sep,BAL,L 7-37,1,1,1,10,10,10,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2011
4,2-Oct,WAS,L 10-17,1,1,0,0,--,--,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2011
5,Bye,,,,,,,,,,,,,,,,, Michael Hoomanawanui,2011
6,16-Oct,@GB,L 3-24,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2011
7,23-Oct,@DAL,L 7-34,1,1,3,44,14.7,27,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2011
8,30-Oct,NO,W 31-21,1,1,0,0,--,--,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2011
9,6-Nov,@ARI,L 13-19,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2011
10,13-Nov,@CLE,W 13-12,1,1,2,21,10.5,15,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2011
1,12-Sep,ARI,L 13-17,1,0,1,8,8,8,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2010
2,19-Sep,@OAK,L 14-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2010
3,26-Sep,WAS,W 30-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2010
4,3-Oct,SEA,W 20-3,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2010
5,10-Oct,@DET,L 6-44,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2010
6,17-Oct,SD,W 20-17,1,0,1,5,5,5,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2010
7,24-Oct,@TB,L 17-18,1,0,2,12,6,10,1,--,--,--,--,--,--,--, Michael Hoomanawanui,2010
8,31-Oct,CAR,W 20-10,1,1,2,19,9.5,15,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2010
9,Bye,,,,,,,,,,,,,,,,, Michael Hoomanawanui,2010
10,14-Nov,@SF,L 20-23,1,0,2,20,10,16,0,--,--,--,--,--,--,--, Michael Hoomanawanui,2010
11,21-Nov,ATL,L 17-34,1,1,4,46,11.5,25T,1,--,--,--,--,--,--,--, Michael Hoomanawanui,2010
12,28-Nov,@DEN,W 36-33,1,1,1,36,36,36T,1,--,--,--,--,--,--,--, Michael Hoomanawanui,2010
13,5-Dec,@ARI,W 19-6,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2010
14,12-Dec,@NO,L 13-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2010
15,19-Dec,KC,L 13-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2010
16,26-Dec,SF,W 25-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2010
17,2-Jan,@SEA,L 6-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Michael Hoomanawanui,2010
1,8-Sep,SD,W 18-17,1,1,1,16,16,16,0,--,--,--,--,--,--,--, Rob Housler,2014
2,14-Sep,@NYG,W 25-14,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2014
3,21-Sep,SF,W 23-14,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2014
4,Bye,,,,,,,,,,,,,,,,, Rob Housler,2014
5,5-Oct,@DEN,L 20-41,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Rob Housler,2014
6,12-Oct,WAS,W 30-20,1,0,2,15,7.5,15,0,--,--,--,--,--,--,--, Rob Housler,2014
7,19-Oct,@OAK,W 24-13,1,1,1,7,7,7,0,--,--,--,--,--,--,--, Rob Housler,2014
8,26-Oct,PHI,W 24-20,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Rob Housler,2014
9,2-Nov,@DAL,W 28-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2014
10,9-Nov,STL,W 31-14,1,1,1,11,11,11,0,--,--,--,--,--,--,--, Rob Housler,2014
11,16-Nov,DET,W 14-6,1,0,1,27,27,27,0,--,--,--,--,--,--,--, Rob Housler,2014
12,23-Nov,@SEA,L 3-19,1,0,0,0,--,--,0,--,--,--,--,--,1,0, Rob Housler,2014
13,30-Nov,@ATL,L 18-29,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2014
14,7-Dec,KC,W 17-14,1,0,1,20,20,20,0,--,--,--,--,--,--,--, Rob Housler,2014
15,11-Dec,@STL,W 12-6,1,0,--,--,--,--,--,1,1,1,1,0,--,--, Rob Housler,2014
16,21-Dec,SEA,L 6-35,1,1,1,13,13,13,0,--,--,--,--,--,--,--, Rob Housler,2014
17,28-Dec,@SF,L 17-20,1,1,1,20,20,20,0,--,--,--,--,--,--,--, Rob Housler,2014
1,8-Sep,@STL,L 24-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2013
2,15-Sep,DET,W 25-21,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2013
3,22-Sep,@NO,L 7-31,1,1,1,13,13,13,0,--,--,--,--,--,--,--, Rob Housler,2013
4,29-Sep,@TB,W 13-10,1,1,1,23,23,23,0,--,--,--,--,--,--,--, Rob Housler,2013
5,6-Oct,CAR,W 22-6,1,1,0,0,--,--,0,--,--,--,--,--,--,--, Rob Housler,2013
6,13-Oct,@SF,L 20-32,1,1,4,32,8,12,0,--,--,--,--,--,--,--, Rob Housler,2013
7,17-Oct,SEA,L 22-34,1,0,7,53,7.6,18,0,--,--,--,--,--,1,0, Rob Housler,2013
8,27-Oct,ATL,W 27-13,1,1,1,14,14,14,0,--,--,--,--,--,--,--, Rob Housler,2013
9,Bye,,,,,,,,,,,,,,,,, Rob Housler,2013
10,10-Nov,HOU,W 27-24,1,0,4,57,14.3,26,1,--,--,--,--,--,--,--, Rob Housler,2013
11,17-Nov,@JAC,W 27-14,1,1,6,70,11.7,21,0,--,--,--,--,--,--,--, Rob Housler,2013
12,24-Nov,IND,W 40-11,1,1,4,51,12.8,20,0,--,--,--,--,--,--,--, Rob Housler,2013
13,1-Dec,@PHI,L 21-24,1,1,3,21,7,10,0,--,--,--,--,--,--,--, Rob Housler,2013
14,8-Dec,STL,W 30-10,1,1,3,42,14,31,0,--,--,--,--,--,--,--, Rob Housler,2013
15,15-Dec,@TEN,W 37-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2013
16,22-Dec,@SEA,W 17-10,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Rob Housler,2013
17,29-Dec,SF,L 20-23,1,1,5,78,15.6,30,0,--,--,--,--,--,--,--, Rob Housler,2013
1,9-Sep,SEA,W 20-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2012
2,16-Sep,@NE,W 20-18,1,0,1,7,7,7,0,--,--,--,--,--,--,--, Rob Housler,2012
3,23-Sep,PHI,W 27-6,1,0,2,18,9,11,0,--,--,--,--,--,--,--, Rob Housler,2012
4,30-Sep,MIA,W 24-21,1,1,2,48,24,33,0,--,--,--,--,--,--,--, Rob Housler,2012
5,4-Oct,@STL,L 3-17,1,1,3,45,15,25,0,--,--,--,--,--,--,--, Rob Housler,2012
6,14-Oct,BUF,L 16-19,1,0,2,12,6,6,0,--,--,--,--,--,--,--, Rob Housler,2012
7,21-Oct,@MIN,L 14-21,1,1,5,54,10.8,22,0,--,--,--,--,--,--,--, Rob Housler,2012
8,29-Oct,SF,L 3-24,1,1,4,32,8,16,0,--,--,--,--,--,--,--, Rob Housler,2012
9,4-Nov,@GB,L 17-31,1,1,5,55,11,22,0,--,--,--,--,--,--,--, Rob Housler,2012
10,Bye,,,,,,,,,,,,,,,,, Rob Housler,2012
11,18-Nov,@ATL,L 19-23,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2012
12,25-Nov,STL,L 17-31,1,1,8,82,10.3,28,0,--,--,--,--,--,--,--, Rob Housler,2012
13,2-Dec,@NYJ,L 6-7,1,1,4,15,3.8,5,0,--,--,--,--,--,--,--, Rob Housler,2012
14,9-Dec,@SEA,L 0-58,1,0,7,36,5.1,12,0,--,--,--,--,--,--,--, Rob Housler,2012
15,16-Dec,DET,W 38-10,1,1,2,13,6.5,7,0,--,--,--,--,--,--,--, Rob Housler,2012
16,23-Dec,CHI,L 13-28,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Rob Housler,2012
1,11-Sep,CAR,W 28-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2011
2,18-Sep,@WAS,L 21-22,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2011
3,25-Sep,@SEA,L 10-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2011
4,2-Oct,NYG,L 27-31,1,0,1,16,16,16,0,--,--,--,--,--,--,--, Rob Housler,2011
5,9-Oct,@MIN,L 10-34,1,1,3,25,8.3,13,0,--,--,--,--,--,--,--, Rob Housler,2011
6,Bye,,,,,,,,,,,,,,,,, Rob Housler,2011
7,23-Oct,PIT,L 20-32,1,0,2,28,14,20,0,--,--,--,--,--,--,--, Rob Housler,2011
8,30-Oct,@BAL,L 27-30,1,1,1,3,3,3,0,--,--,--,--,--,--,--, Rob Housler,2011
9,6-Nov,STL,W 19-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2011
10,13-Nov,@PHI,W 21-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2011
11,20-Nov,@SF,L 7-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2011
12,27-Nov,@STL,W 23-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2011
13,4-Dec,DAL,W 19-13,1,0,2,23,11.5,13,0,--,--,--,--,--,--,--, Rob Housler,2011
14,11-Dec,SF,W 21-19,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Rob Housler,2011
15,18-Dec,CLE,W 20-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Rob Housler,2011
16,24-Dec,@CIN,L 16-23,1,0,1,11,11,11,0,--,--,--,--,--,--,--, Rob Housler,2011
17,1-Jan,SEA,W 23-20,1,0,2,27,13.5,21,0,--,--,--,--,--,1,1, Rob Housler,2011
4,28-Sep,@SD,L 14-33,1,0,1,2,2,2T,1,--,--,--,--,--,--,--, Nic Jacobs,2014
5,5-Oct,PIT,L 9-17,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Nic Jacobs,2014
6,12-Oct,@TEN,L 14-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Nic Jacobs,2014
7,19-Oct,CLE,W 24-6,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Nic Jacobs,2014
8,26-Oct,MIA,L 13-27,1,0,0,0,--,--,0,--,--,--,--,--,--,--, Nic Jacobs,2014
9,2-Nov,@CIN,L 23-33,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Nic Jacobs,2014
10,9-Nov,DAL,L 17-31,1,1,1,14,14,14,0,--,--,--,--,--,--,--, Nic Jacobs,2014
11,Bye,,,,,,,,,,,,,,,,, Nic Jacobs,2014
12,23-Nov,@IND,L 3-23,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Nic Jacobs,2014
13,30-Nov,NYG,W 25-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Nic Jacobs,2014
14,7-Dec,HOU,L 13-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Nic Jacobs,2014
15,14-Dec,@BAL,L 12-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Nic Jacobs,2014
16,18-Dec,TEN,W 21-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Nic Jacobs,2014
17,28-Dec,@HOU,L 17-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Nic Jacobs,2014
3,21-Sep,IND,L 17-44,1,0,1,8,8,8,0,--,--,--,--,--,--,--, Marcel Jensen,2014
1,8-Sep,@ARI,L 17-18,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2014
2,14-Sep,SEA,W 30-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2014
3,21-Sep,@BUF,W 22-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2014
4,28-Sep,JAC,W 33-14,0,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2014
5,5-Oct,NYJ,W 31-0,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2014
6,12-Oct,@OAK,W 31-28,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2014
7,19-Oct,KC,L 20-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2014
8,23-Oct,@DEN,L 21-35,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2014
9,2-Nov,@MIA,L 0-37,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2014
10,Bye,,,,,,,,,,,,,,,,, David Johnson,2014
11,16-Nov,OAK,W 13-6,1,0,1,4,4,4,0,--,--,--,--,--,--,--, David Johnson,2014
12,23-Nov,STL,W 27-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2014
13,30-Nov,@BAL,W 34-33,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2014
14,7-Dec,NE,L 14-23,0,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2014
15,14-Dec,DEN,L 10-22,1,1,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2014
16,20-Dec,@SF,W 38-35,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2014
17,28-Dec,@KC,L 7-19,1,1,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2014
1,8-Sep,TEN,L 9-16,1,0,1,11,11,11,0,--,--,--,--,--,--,--, David Johnson,2013
2,16-Sep,@CIN,L 10-20,1,0,0,0,--,--,0,--,--,--,--,--,--,--, David Johnson,2013
3,22-Sep,CHI,L 23-40,1,0,2,51,25.5,32,0,--,--,--,--,--,--,--, David Johnson,2013
4,29-Sep,@MIN,L 27-34,1,1,1,8,8,8,0,--,--,--,--,--,--,--, David Johnson,2013
5,Bye,,,,,,,,,,,,,,,,, David Johnson,2013
6,13-Oct,@NYJ,W 19-6,1,1,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2013
1,11-Sep,@BAL,L 7-35,1,1,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2011
2,18-Sep,SEA,W 24-0,1,1,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2011
3,25-Sep,@IND,W 23-20,1,1,1,3,3,3,0,--,--,--,--,--,--,--, David Johnson,2011
4,2-Oct,@HOU,L 10-17,1,1,1,6,6,6,0,--,--,--,--,--,--,--, David Johnson,2011
5,9-Oct,TEN,W 38-17,1,1,2,5,2.5,4,1,--,--,--,--,--,--,--, David Johnson,2011
6,16-Oct,JAC,W 17-13,1,1,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2011
7,23-Oct,@ARI,W 32-20,1,1,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2011
8,30-Oct,NE,W 25-17,1,1,1,7,7,7,0,--,--,--,--,--,--,--, David Johnson,2011
9,6-Nov,BAL,L 20-23,1,1,1,25,25,25,0,--,--,--,--,--,--,--, David Johnson,2011
10,13-Nov,@CIN,W 24-17,1,1,1,6,6,6,0,--,--,--,--,--,--,--, David Johnson,2011
11,Bye,,,,,,,,,,,,,,,,, David Johnson,2011
12,27-Nov,@KC,W 13-9,1,1,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2011
13,4-Dec,CIN,W 35-7,1,1,1,9,9,9,0,--,--,--,--,--,--,--, David Johnson,2011
14,8-Dec,CLE,W 14-3,1,1,2,22,11,16,0,--,--,--,--,--,--,--, David Johnson,2011
15,19-Dec,@SF,L 3-20,1,1,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2011
16,24-Dec,STL,W 27-0,1,1,1,2,2,2,0,--,--,--,--,--,--,--, David Johnson,2011
17,1-Jan,@CLE,W 13-9,1,1,1,6,6,6,0,--,--,--,--,--,--,--, David Johnson,2011
1,12-Sep,ATL,W 15-9,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2010
2,19-Sep,@TEN,W 19-11,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2010
3,26-Sep,@TB,W 38-13,1,0,0,0,--,--,0,--,--,--,--,--,--,--, David Johnson,2010
4,3-Oct,BAL,L 14-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2010
5,Bye,,,,,,,,,,,,,,,,, David Johnson,2010
6,17-Oct,CLE,W 28-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2010
7,24-Oct,@MIA,W 23-22,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2010
8,31-Oct,@NO,L 10-20,1,0,1,9,9,9,0,--,--,--,--,--,--,--, David Johnson,2010
9,8-Nov,@CIN,W 27-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2010
10,14-Nov,NE,L 26-39,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2010
11,21-Nov,OAK,W 35-3,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2010
12,28-Nov,@BUF,W 19-16,1,1,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2010
13,5-Dec,@BAL,W 13-10,1,1,3,37,12.3,25,0,--,--,--,--,--,--,--, David Johnson,2010
14,12-Dec,CIN,W 23-7,1,1,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2010
15,19-Dec,NYJ,L 17-22,1,1,0,0,--,--,0,--,--,--,--,--,--,--, David Johnson,2010
16,23-Dec,CAR,W 27-3,1,1,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2010
17,2-Jan,@CLE,W 41-9,1,0,--,--,--,--,--,--,--,--,--,--,--,--, David Johnson,2010
15,14-Dec,@SD,W 22-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dominique Jones,2014
16,22-Dec,@CIN,L 28-37,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Dominique Jones,2014
17,28-Dec,OAK,W 47-14,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Dominique Jones,2014
1,8-Sep,OAK,W 21-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dominique Jones,2013
2,15-Sep,MIA,L 20-24,1,1,1,13,13,13,0,--,--,--,--,--,--,--, Dominique Jones,2013
3,22-Sep,@SF,W 27-7,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dominique Jones,2013
4,29-Sep,@JAC,W 37-3,1,0,1,21,21,21,0,--,--,--,--,--,--,--, Dominique Jones,2013
5,6-Oct,SEA,W 34-28,1,1,--,--,--,--,--,--,--,--,--,--,--,--, Dominique Jones,2013
6,14-Oct,@SD,L 9-19,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dominique Jones,2013
7,20-Oct,DEN,W 39-33,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Dominique Jones,2013
14,8-Dec,@WAS,W 45-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dominique Jones,2013
15,15-Dec,@OAK,W 56-31,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dominique Jones,2013
1,9-Sep,@CHI,L 21-41,1,1,1,8,8,8,0,--,--,--,--,--,--,--, Dominique Jones,2012
2,16-Sep,MIN,W 23-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dominique Jones,2012
3,23-Sep,JAC,L 17-22,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dominique Jones,2012
4,Bye,,,,,,,,,,,,,,,,, Dominique Jones,2012
5,7-Oct,GB,W 30-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Dominique Jones,2012
12,25-Nov,BUF,W 20-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Dominique Jones,2012
13,2-Dec,@DET,W 35-33,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Dominique Jones,2012
1,7-Sep,TEN,L 10-26,1,0,3,49,16.3,27,0,--,--,--,--,--,--,--, Travis Kelce,2014
2,14-Sep,@DEN,L 17-24,1,0,4,81,20.3,24,0,--,--,--,--,--,--,--, Travis Kelce,2014
3,21-Sep,@MIA,W 34-15,1,1,3,36,12,20T,1,--,--,--,--,--,--,--, Travis Kelce,2014
4,29-Sep,NE,W 41-14,1,1,8,93,11.6,33,1,--,--,--,--,--,--,--, Travis Kelce,2014
5,5-Oct,@SF,L 17-22,1,1,2,15,7.5,13,1,--,--,--,--,--,--,--, Travis Kelce,2014
6,Bye,,,,,,,,,,,,,,,,, Travis Kelce,2014
7,19-Oct,@SD,W 23-20,1,0,4,33,8.3,16,0,--,--,--,--,--,--,--, Travis Kelce,2014
8,26-Oct,STL,W 34-7,1,1,4,45,11.3,17,0,--,--,--,--,--,--,--, Travis Kelce,2014
9,2-Nov,NYJ,W 24-10,1,1,4,67,16.8,34,1,--,--,--,--,--,1,0, Travis Kelce,2014
10,9-Nov,@BUF,W 17-13,1,0,2,19,9.5,13,0,--,--,--,--,--,--,--, Travis Kelce,2014
11,16-Nov,SEA,W 24-20,1,1,3,37,12.3,23,0,--,--,--,--,--,1,1, Travis Kelce,2014
12,20-Nov,@OAK,L 20-24,1,1,4,67,16.8,27,0,--,--,--,--,--,--,--, Travis Kelce,2014
13,30-Nov,DEN,L 16-29,1,0,3,36,12,19,0,--,--,--,--,--,--,--, Travis Kelce,2014
14,7-Dec,@ARI,L 14-17,1,1,7,110,15.7,29,0,--,--,--,--,--,1,1, Travis Kelce,2014
15,14-Dec,OAK,W 31-13,1,1,5,59,11.8,20T,1,--,--,--,--,--,1,1, Travis Kelce,2014
16,21-Dec,@PIT,L 12-20,1,1,4,31,7.8,13,0,--,--,--,--,--,--,--, Travis Kelce,2014
17,28-Dec,SD,W 19-7,1,1,7,84,12,24,0,--,--,--,--,--,--,--, Travis Kelce,2014
1,8-Sep,@JAC,W 28-2,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Travis Kelce,2013
2,15-Sep,DAL,W 17-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--, Travis Kelce,2013
3,19-Sep,@PHI,W 26-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Travis Kelce,2013
4,29-Sep,NYG,W 31-7,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Travis Kelce,2013
5,6-Oct,@TEN,W 26-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--, Travis Kelce,2013
1,7-Sep,MIN,L 6-34,1,1,2,12,6,9,0,--,--,--,--,--,--,--, Lance Kendricks,2014
2,14-Sep,@TB,W 19-17,1,1,3,25,8.3,13,0,--,--,--,--,--,--,--, Lance Kendricks,2014
3,21-Sep,DAL,L 31-34,1,1,6,29,4.8,10,1,--,--,--,--,--,--,--, Lance Kendricks,2014
4,Bye,,,,,,,,,,,,,,,,, Lance Kendricks,2014
5,5-Oct,@PHI,L 28-34,1,1,1,22,22,22,0,--,--,--,--,--,--,--, Lance Kendricks,2014
6,13-Oct,SF,L 17-31,1,0,1,22,22,22T,1,--,--,--,--,--,--,--, Lance Kendricks,2014
7,19-Oct,SEA,W 28-26,1,1,2,17,8.5,13,1,--,--,--,--,--,--,--, Lance Kendricks,2014
8,26-Oct,@KC,L 7-34,1,1,1,1,1,1T,1,--,--,--,--,--,--,--, Lance Kendricks,2014
9,2-Nov,@SF,W 13-10,1,1,1,7,7,7,0,--,--,--,--,--,--,--, Lance Kendricks,2014
10,9-Nov,@ARI,L 14-31,1,0,2,30,15,18,0,--,--,--,--,--,--,--, Lance Kendricks,2014
11,16-Nov,DEN,W 22-7,1,1,2,5,2.5,8,0,--,--,--,--,--,--,--, Lance Kendricks,2014
12,23-Nov,@SD,L 24-27,1,1,1,16,16,16,0,--,--,--,--,--,--,--, Lance Kendricks,2014
13,30-Nov,OAK,W 52-0,1,1,0,0,--,--,0,--,--,--,--,--,--,--, Lance Kendricks,2014
14,7-Dec,@WAS,W 24-0,1,1,1,11,11,11,0,--,--,--,--,--,--,--, Lance Kendricks,2014
15,11-Dec,ARI,L 6-12,1,1,1,10,10,10,0,--,--,--,--,--,--,--, Lance Kendricks,2014
16,21-Dec,NYG,L 27-37,1,1,2,35,17.5,23T,1,--,--,--,--,--,--,--, Lance Kendricks,2014
17,28-Dec,@SEA,L 6-20,1,1,1,17,17,17,0,--,--,--,--,--,--,--, Lance Kendricks,2014
1,8-Sep,ARI,W 27-24,1,1,3,25,8.3,10,0,--,--,--,--,--,--,--, Lance Kendricks,2013
2,15-Sep,@ATL,L 24-31,1,0,2,23,11.5,17,0,--,--,--,--,--,--,--, Lance Kendricks,2013
3,22-Sep,@DAL,L 7-31,1,1,5,36,7.2,18,0,--,--,--,--,--,--,--, Lance Kendricks,2013
4,26-Sep,SF,L 11-35,1,1,1,6,6,6T,1,--,--,--,--,--,--,--, Lance Kendricks,2013
