WK,Game Date,Opp,Result,G,GS,Rec,RecYds,RecAvg,RecLng,RecTD,RushAtt,RushYds,RushAvg,RushLng,RushTD,FUM,Lost,Player,Year
1,09/11,@KC,L27-33,1,1,3,20,6.7,8,0,--,--,--,--,--,--,--,Antonio Gates,2016
1,09/11,BUF,W13-7,1,0,1,5,5.0,5,0,--,--,--,--,--,--,--,Crockett Gillmore,2016
1,09/11,MIA,W12-10,1,0,1,11,11.0,11,0,--,--,--,--,--,--,--,Jimmy Graham,2016
1,09/11,@SEA,L10-12,1,0,--,--,--,--,--,--,--,--,--,--,--,--,MarQueis Gray,2016
1,09/08,CAR,W21-20,1,1,4,28,7.0,13,0,--,--,--,--,--,--,--,Virgil Green,2016
1,09/11,NE,L21-23,1,1,4,41,10.3,15,0,--,--,--,--,--,--,--,Jermaine Gresham,2016
1,09/11,CHI,W23-14,1,0,2,17,8.5,12,0,--,--,--,--,--,--,--,Ryan Griffin,2016
1,09/12,@WAS,W38-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Xavier Grimble,2016
1,09/11,@ARI,W23-21,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Rob Gronkowski,2016
1,09/11,@ARI,W23-21,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Clay Harbor,2016
1,09/12,@SF,L0-28,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Cory Harkey,2016
1,09/11,SD,W33-27,1,0,2,20,10.0,13,0,--,--,--,--,--,--,--,Demetrius Harris,2016
1,09/12,@SF,L0-28,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Temarrick Hemingway,2016
1,09/11,@KC,L27-33,1,0,1,20,20.0,20,0,--,--,--,--,--,--,--,Hunter Henry,2016
1,09/08,CAR,W21-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jeff Heuerman,2016
1,09/11,@NYJ,W23-22,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Ryan Hewitt,2016
1,09/12,@SF,L0-28,1,1,1,2,2.0,2,0,--,--,--,--,--,--,--,Tyler Higbee,2016
1,09/11,OAK,L34-35,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Josh Hill,2016
1,09/11,TB,L24-31,1,0,1,14,14.0,14,0,--,--,--,--,--,--,--,Austin Hooper,2016
1,09/12,@WAS,W38-16,1,1,5,31,6.2,8,0,--,--,--,--,--,--,--,Jesse James,2016
1,09/12,@WAS,W38-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--,David Johnson,2016
1,09/11,SD,W33-27,1,1,6,74,12.3,20,0,--,--,--,--,--,--,--,Travis Kelce,2016
1,09/12,@SF,L0-28,1,1,2,15,7.5,9,0,--,--,--,--,--,--,--,Lance Kendricks,2016
1,09/11,GB,L23-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Ben Koyack,2016
1,09/11,@NYJ,W23-22,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Tyler Kroft,2016
1,09/11,@IND,W39-35,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Khari Lee,2016
1,09/11,GB,L23-27,1,1,2,48,24.0,37,0,--,--,--,--,--,--,--,Marcedes Lewis,2016
1,09/11,OAK,L34-35,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Chris Manhertz,2016
1,09/12,LA,W28-0,1,1,2,14,7.0,8T,1,--,--,--,--,--,--,--,Vance McDonald,2016
1,09/11,@KC,L27-33,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Sean McGrath,2016
1,09/11,@HOU,L14-23,1,0,3,14,4.7,5,0,--,--,--,--,--,--,--,Zach Miller,2016
1,09/11,@TEN,W25-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--,David Morgan,2016
1,09/11,@ATL,W31-24,1,0,1,4,4.0,4T,1,--,--,--,--,--,--,--,Brandon Myers,2016
1,09/11,NE,L21-23,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Troy Niklas,2016
1,09/11,@BAL,L7-13,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Nick O'Leary,2016
1,09/11,SD,W33-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--,James O'Shaughnessy,2016
1,09/08,@DEN,L20-21,1,1,7,73,10.4,18,0,--,--,--,--,--,--,--,Greg Olsen,2016
1,09/12,PIT,L16-38,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Niles Paul,2016
1,09/11,@HOU,L14-23,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Logan Paulsen,2016
1,09/11,@JAX,W27-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Justin Perillo,2016
1,09/11,TB,L24-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Josh Perkins,2016
1,09/08,CAR,W21-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,John Phillips,2016
1,09/11,BUF,W13-7,1,1,3,39,13.0,27,0,--,--,--,--,--,--,--,Dennis Pitta,2016
1,09/11,@TEN,W25-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--,MyCole Pruitt,2016
1,09/12,PIT,L16-38,1,1,7,64,9.1,14,0,--,--,--,--,--,--,--,Jordan Reed,2016
1,09/11,@NO,W35-34,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Mychal Rivera,2016
1,09/11,@JAX,W27-23,1,0,1,22,22.0,22,0,--,--,--,--,--,--,--,Richard Rodgers,2016
1,09/11,@TEN,W25-16,1,1,4,65,16.3,21,0,--,--,--,--,--,--,--,Kyle Rudolph,2016
1,09/11,@HOU,L14-23,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Greg Scruggs,2016
1,09/11,@ATL,W31-24,1,0,1,30,30.0,30T,1,--,--,--,--,--,--,--,Austin Seferian-Jenkins,2016
1,09/08,@DEN,L20-21,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Scott Simonson,2016
1,09/11,@SEA,L10-12,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Dion Sims,2016
1,09/11,@NO,W35-34,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Lee Smith,2016
1,09/11,GB,L23-27,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Neal Sterling,2016
1,09/11,@ATL,W31-24,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Luke Stocker,2016
