WK,Game Date,Opp,Result,G,GS,Rec,RecYds,RecAvg,RecLng,RecTD,RushAtt,RushYds,RushAvg,RushLng,RushTD,FUM,Lost,Player,Year
13,12/02,CAR,W27-21,1,1,4,64,16.0,21,0,--,--,--,--,--,--,--,Dwayne Bowe,2012
14,12/09,@CLE,L7-30,1,1,2,70,35.0,47,0,--,--,--,--,--,--,--,Dwayne Bowe,2012
1,09/11,BUF,L7-41,1,1,2,17,8.5,15,0,--,--,--,--,--,--,--,Dwayne Bowe,2011
2,09/18,@DET,L3-48,1,1,5,101,20.2,45,0,1,12,12.0,12,0,--,--,Dwayne Bowe,2011
3,09/25,@SD,L17-20,1,1,4,67,16.8,23,1,--,--,--,--,--,--,--,Dwayne Bowe,2011
4,10/02,MIN,W22-17,1,1,5,107,21.4,52T,1,--,--,--,--,--,--,--,Dwayne Bowe,2011
5,10/09,@IND,W28-24,1,1,7,128,18.3,41T,2,--,--,--,--,--,--,--,Dwayne Bowe,2011
6,Bye,,,,,,,,,,,,,,,,,Dwayne Bowe,2011
7,10/23,@OAK,W28-0,1,1,6,76,12.7,21,0,--,--,--,--,--,--,--,Dwayne Bowe,2011
8,10/31,SD,W23-20,1,1,4,62,15.5,26,0,--,--,--,--,--,--,--,Dwayne Bowe,2011
9,11/06,MIA,L3-31,1,1,6,88,14.7,31,0,--,--,--,--,--,--,--,Dwayne Bowe,2011
10,11/13,DEN,L10-17,1,1,2,17,8.5,10,0,--,--,--,--,--,--,--,Dwayne Bowe,2011
11,11/21,@NE,L3-34,1,1,7,87,12.4,28,0,--,--,--,--,--,--,--,Dwayne Bowe,2011
12,11/27,PIT,L9-13,1,1,7,69,9.9,25,0,--,--,--,--,--,--,--,Dwayne Bowe,2011
13,12/04,@CHI,W10-3,1,1,4,49,12.3,14,0,--,--,--,--,--,1,0,Dwayne Bowe,2011
14,12/11,@NYJ,L10-37,1,1,6,69,11.5,21,0,--,--,--,--,--,--,--,Dwayne Bowe,2011
15,12/18,GB,W19-14,1,0,4,49,12.3,15,0,--,--,--,--,--,--,--,Dwayne Bowe,2011
16,12/24,OAK,L13-16,1,0,6,80,13.3,25,1,--,--,--,--,--,--,--,Dwayne Bowe,2011
17,01/01,@DEN,W7-3,1,1,6,93,15.5,22,0,--,--,--,--,--,--,--,Dwayne Bowe,2011
1,09/13,SD,W21-14,1,1,1,13,13.0,13,0,--,--,--,--,--,--,--,Dwayne Bowe,2010
2,09/19,@CLE,W16-14,1,1,4,45,11.3,19,0,--,--,--,--,--,--,--,Dwayne Bowe,2010
3,09/26,SF,W31-10,1,1,2,61,30.5,45T,1,--,--,--,--,--,--,--,Dwayne Bowe,2010
4,Bye,,,,,,,,,,,,,,,,,Dwayne Bowe,2010
5,10/10,@IND,L9-19,1,1,2,33,16.5,21,0,--,--,--,--,--,--,--,Dwayne Bowe,2010
6,10/17,@HOU,L31-35,1,1,6,108,18.0,42T,2,--,--,--,--,--,--,--,Dwayne Bowe,2010
7,10/24,JAC,W42-20,1,1,3,81,27.0,53T,2,--,--,--,--,--,--,--,Dwayne Bowe,2010
8,10/31,BUF,W13-10,1,1,3,16,5.3,8,1,1,4,4.0,4,0,--,--,Dwayne Bowe,2010
9,11/07,@OAK,L20-23,1,1,5,63,12.6,20T,1,--,--,--,--,--,--,--,Dwayne Bowe,2010
10,11/14,@DEN,L29-49,1,1,13,186,14.3,24,2,--,--,--,--,--,1,0,Dwayne Bowe,2010
11,11/21,ARI,W31-13,1,1,6,109,18.2,38T,2,--,--,--,--,--,--,--,Dwayne Bowe,2010
12,11/28,@SEA,W42-24,1,1,13,170,13.1,36T,3,--,--,--,--,--,--,--,Dwayne Bowe,2010
13,12/05,DEN,W10-6,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Dwayne Bowe,2010
14,12/12,@SD,L0-31,1,1,1,3,3.0,3,0,--,--,--,--,--,--,--,Dwayne Bowe,2010
15,12/19,@STL,W27-13,1,1,2,53,26.5,28,0,--,--,--,--,--,--,--,Dwayne Bowe,2010
16,12/26,TEN,W34-14,1,1,6,153,25.5,75T,1,--,--,--,--,--,--,--,Dwayne Bowe,2010
17,01/02,OAK,L10-31,1,1,5,68,13.6,19,0,--,--,--,--,--,--,--,Dwayne Bowe,2010
17,12/28,BUF,L9-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Josh Boyce,2014
1,09/08,@BUF,W23-21,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Josh Boyce,2013
2,09/12,NYJ,W13-10,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Josh Boyce,2013
3,09/22,TB,W23-3,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Josh Boyce,2013
4,09/29,@ATL,W30-23,1,0,1,24,24.0,24,0,--,--,--,--,--,--,--,Josh Boyce,2013
5,10/06,@CIN,L6-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Josh Boyce,2013
6,10/13,NO,W30-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Josh Boyce,2013
7,10/20,@NYJ,L27-30,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Josh Boyce,2013
8,10/27,MIA,W27-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Josh Boyce,2013
9,11/03,PIT,W55-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Josh Boyce,2013
10,Bye,,,,,,,,,,,,,,,,,Josh Boyce,2013
11,11/18,@CAR,L20-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Josh Boyce,2013
12,11/24,DEN,W34-31,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Josh Boyce,2013
13,12/01,@HOU,W34-31,1,0,1,6,6.0,6,0,--,--,--,--,--,--,--,Josh Boyce,2013
14,12/08,CLE,W27-26,1,1,3,49,16.3,22,0,--,--,--,--,--,--,--,Josh Boyce,2013
15,12/15,@MIA,L20-24,1,1,4,42,10.5,30,0,--,--,--,--,--,--,--,Josh Boyce,2013
16,12/22,@BAL,W41-7,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Josh Boyce,2013
17,12/29,BUF,W34-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Josh Boyce,2013
1,09/04,@SEA,L16-36,1,1,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2014
2,09/14,NYJ,W31-24,1,1,1,6,6.0,6,0,--,--,--,--,--,--,--,Jarrett Boykin,2014
3,09/21,@DET,L7-19,1,1,1,11,11.0,11,0,--,--,--,--,--,--,--,Jarrett Boykin,2014
4,09/28,@CHI,W38-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2014
5,10/02,MIN,W42-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2014
6,10/12,@MIA,W27-24,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2014
7,10/19,CAR,W38-17,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2014
8,10/26,@NO,L23-44,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2014
9,Bye,,,,,,,,,,,,,,,,,Jarrett Boykin,2014
10,11/09,CHI,W55-14,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Jarrett Boykin,2014
11,11/16,PHI,W53-20,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Jarrett Boykin,2014
12,11/23,@MIN,W24-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2014
13,11/30,NE,W26-21,1,0,1,6,6.0,6,0,--,--,--,--,--,--,--,Jarrett Boykin,2014
14,12/08,ATL,W43-37,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2014
15,12/14,@BUF,L13-21,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Jarrett Boykin,2014
16,12/21,@TB,W20-3,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Jarrett Boykin,2014
17,12/28,DET,W30-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2014
1,09/08,@SF,L28-34,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2013
2,09/15,WAS,W38-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2013
3,09/22,@CIN,L30-34,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2013
4,Bye,,,,,,,,,,,,,,,,,Jarrett Boykin,2013
5,10/06,DET,W22-9,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2013
6,10/13,@BAL,W19-17,1,0,1,43,43.0,43,0,--,--,--,--,--,--,--,Jarrett Boykin,2013
7,10/20,CLE,W31-13,1,1,8,103,12.9,39,1,--,--,--,--,--,--,--,Jarrett Boykin,2013
8,10/27,@MIN,W44-31,1,1,5,89,17.8,27,0,--,--,--,--,--,--,--,Jarrett Boykin,2013
9,11/04,CHI,L20-27,1,1,1,15,15.0,15,0,--,--,--,--,--,--,--,Jarrett Boykin,2013
10,11/10,PHI,L13-27,1,1,8,112,14.0,36,0,--,--,--,--,--,--,--,Jarrett Boykin,2013
11,11/17,@NYG,L13-27,1,0,6,91,15.2,52,0,--,--,--,--,--,--,--,Jarrett Boykin,2013
12,11/24,MIN,T26-26,1,0,5,60,12.0,34,1,--,--,--,--,--,--,--,Jarrett Boykin,2013
13,11/28,@DET,L10-40,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Jarrett Boykin,2013
14,12/08,ATL,W22-21,1,1,2,23,11.5,19,0,--,--,--,--,--,--,--,Jarrett Boykin,2013
15,12/15,@DAL,W37-36,1,0,6,83,13.8,27,0,--,--,--,--,--,--,--,Jarrett Boykin,2013
16,12/22,PIT,L31-38,1,1,5,54,10.8,21,1,--,--,--,--,--,--,--,Jarrett Boykin,2013
17,12/29,@CHI,W33-28,1,1,2,8,4.0,5,0,--,--,--,--,--,--,--,Jarrett Boykin,2013
1,09/09,SF,L22-30,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2012
2,09/13,CHI,W23-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2012
3,09/24,@SEA,L12-14,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2012
4,09/30,NO,W28-27,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2012
5,10/07,@IND,L27-30,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2012
6,10/14,@HOU,W42-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2012
7,10/21,@STL,W30-20,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2012
8,10/28,JAC,W24-15,1,0,1,9,9.0,9,0,--,--,--,--,--,--,--,Jarrett Boykin,2012
9,11/04,ARI,W31-17,1,0,2,7,3.5,6,0,--,--,--,--,--,--,--,Jarrett Boykin,2012
10,Bye,,,,,,,,,,,,,,,,,Jarrett Boykin,2012
11,11/18,@DET,W24-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2012
12,11/25,@NYG,L10-38,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2012
13,12/02,MIN,W23-14,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Jarrett Boykin,2012
14,12/09,DET,W27-20,1,0,1,4,4.0,4,0,--,--,--,--,--,--,--,Jarrett Boykin,2012
15,12/16,@CHI,W21-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2012
16,12/23,TEN,W55-7,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Jarrett Boykin,2012
17,12/30,@MIN,L34-37,1,0,1,7,7.0,7,0,--,--,--,--,--,--,--,Jarrett Boykin,2012
8,11/02,@CAR,L26-29,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Quan Bray,2015
9,11/08,DEN,W27-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Quan Bray,2015
10,Bye,,,,,,,,,,,,,,,,,Quan Bray,2015
11,11/22,@ATL,W24-21,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Quan Bray,2015
12,11/29,TB,W25-12,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Quan Bray,2015
13,12/06,@PIT,L10-45,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Quan Bray,2015
14,12/13,@JAC,L16-51,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Quan Bray,2015
15,12/20,HOU,L10-16,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Quan Bray,2015
16,12/27,@MIA,W18-12,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Quan Bray,2015
17,01/03,TEN,W30-24,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Quan Bray,2015
1,09/13,SEA,W34-31,1,1,2,37,18.5,21,0,--,--,--,--,--,--,--,Kenny Britt,2015
2,09/20,@WAS,L10-24,1,1,2,44,22.0,40T,1,--,--,--,--,--,--,--,Kenny Britt,2015
3,09/27,PIT,L6-12,1,1,7,102,14.6,26,0,--,--,--,--,--,--,--,Kenny Britt,2015
4,10/04,@ARI,W24-22,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Kenny Britt,2015
5,10/11,@GB,L10-24,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Kenny Britt,2015
6,Bye,,,,,,,,,,,,,,,,,Kenny Britt,2015
7,10/25,CLE,W24-6,1,1,1,41,41.0,41,0,--,--,--,--,--,--,--,Kenny Britt,2015
8,11/01,SF,W27-6,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Kenny Britt,2015
9,11/08,@MIN,L18-21,1,1,3,87,29.0,55,0,--,--,--,--,--,--,--,Kenny Britt,2015
10,11/15,CHI,L13-37,1,1,1,6,6.0,6,0,--,--,--,--,--,--,--,Kenny Britt,2015
11,11/22,@BAL,L13-16,1,1,2,24,12.0,16,0,--,--,--,--,--,--,--,Kenny Britt,2015
12,11/29,@CIN,L7-31,1,1,6,63,10.5,18,0,--,--,--,--,--,--,--,Kenny Britt,2015
13,12/06,ARI,L3-27,1,1,2,41,20.5,30,0,--,--,--,--,--,--,--,Kenny Britt,2015
14,12/13,DET,W21-14,1,1,2,35,17.5,25,0,--,--,--,--,--,--,--,Kenny Britt,2015
15,12/17,TB,W31-23,1,0,2,71,35.5,60T,1,--,--,--,--,--,--,--,Kenny Britt,2015
16,12/27,@SEA,W23-17,1,0,3,49,16.3,28T,1,--,--,--,--,--,--,--,Kenny Britt,2015
17,01/03,@SF,L16-19,1,1,3,81,27.0,54,0,--,--,--,--,--,--,--,Kenny Britt,2015
1,09/07,MIN,L6-34,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Kenny Britt,2014
2,09/14,@TB,W19-17,1,0,1,17,17.0,17,0,1,12,12.0,12,0,--,--,Kenny Britt,2014
3,09/21,DAL,L31-34,1,0,5,69,13.8,38,0,1,2,2.0,2,0,--,--,Kenny Britt,2014
4,Bye,,,,,,,,,,,,,,,,,Kenny Britt,2014
5,10/05,@PHI,L28-34,1,0,3,68,22.7,32,1,--,--,--,--,--,--,--,Kenny Britt,2014
6,10/13,SF,L17-31,1,1,3,39,13.0,18,0,--,--,--,--,--,--,--,Kenny Britt,2014
7,10/19,SEA,W28-26,1,1,2,4,2.0,6,0,--,--,--,--,--,--,--,Kenny Britt,2014
8,10/26,@KC,L7-34,1,1,2,52,26.0,43,0,--,--,--,--,--,--,--,Kenny Britt,2014
9,11/02,@SF,W13-10,1,1,2,32,16.0,21T,1,--,--,--,--,--,--,--,Kenny Britt,2014
10,11/09,@ARI,L14-31,1,1,3,31,10.3,14,0,--,--,--,--,--,--,--,Kenny Britt,2014
11,11/16,DEN,W22-7,1,1,4,128,32.0,63T,1,--,--,--,--,--,--,--,Kenny Britt,2014
12,11/23,@SD,L24-27,1,1,2,37,18.5,27,0,--,--,--,--,--,--,--,Kenny Britt,2014
13,11/30,OAK,W52-0,1,1,1,13,13.0,13,0,--,--,--,--,--,--,--,Kenny Britt,2014
14,12/07,@WAS,W24-0,1,1,2,52,26.0,41,0,--,--,--,--,--,--,--,Kenny Britt,2014
15,12/11,ARI,L6-12,1,1,5,65,13.0,22,0,--,--,--,--,--,--,--,Kenny Britt,2014
16,12/21,NYG,L27-37,1,1,9,103,11.4,27,0,--,--,--,--,--,--,--,Kenny Britt,2014
17,12/28,@SEA,L6-20,1,1,4,38,9.5,12,0,--,--,--,--,--,--,--,Kenny Britt,2014
1,09/08,@PIT,W16-9,1,1,1,15,15.0,15,0,--,--,--,--,--,--,--,Kenny Britt,2013
2,09/15,@HOU,L24-30,1,1,4,28,7.0,9,0,--,--,--,--,--,--,--,Kenny Britt,2013
3,09/22,SD,W20-17,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Kenny Britt,2013
4,09/29,NYJ,W38-13,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenny Britt,2013
5,10/06,KC,L17-26,1,0,1,9,9.0,9,0,--,--,--,--,--,--,--,Kenny Britt,2013
6,10/13,@SEA,L13-20,1,0,1,7,7.0,7,0,--,--,--,--,--,--,--,Kenny Britt,2013
7,10/20,SF,L17-31,1,0,1,8,8.0,8,0,--,--,--,--,--,--,--,Kenny Britt,2013
8,Bye,,,,,,,,,,,,,,,,,Kenny Britt,2013
9,11/03,@STL,W28-21,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Kenny Britt,2013
10,11/10,JAC,L27-29,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Kenny Britt,2013
11,11/14,IND,L27-30,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenny Britt,2013
12,11/24,@OAK,W23-19,1,0,0,0,--,--,0,--,--,--,--,--,--,--,Kenny Britt,2013
13,12/01,@IND,L14-22,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenny Britt,2013
14,12/08,@DEN,L28-51,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenny Britt,2013
15,12/15,ARI,L34-37,1,0,3,29,9.7,13,0,--,--,--,--,--,--,--,Kenny Britt,2013
16,12/22,@JAC,W20-16,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenny Britt,2013
17,12/29,HOU,W16-10,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenny Britt,2013
2,09/16,@SD,L10-38,1,0,1,5,5.0,5,0,--,--,--,--,--,--,--,Kenny Britt,2012
3,09/23,DET,W44-41,1,1,6,55,9.2,17,0,--,--,--,--,--,--,--,Kenny Britt,2012
4,09/30,@HOU,L14-38,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenny Britt,2012
5,10/07,@MIN,L7-30,1,0,2,23,11.5,17,0,--,--,--,--,--,--,--,Kenny Britt,2012
6,10/11,PIT,W26-23,1,0,4,62,15.5,37,1,--,--,--,--,--,1,0,Kenny Britt,2012
7,10/21,@BUF,W35-34,1,1,4,30,7.5,16,0,--,--,--,--,--,--,--,Kenny Britt,2012
8,10/28,IND,L13-19,1,1,3,34,11.3,17,0,--,--,--,--,--,--,--,Kenny Britt,2012
9,11/04,CHI,L20-51,1,1,5,67,13.4,23,0,--,--,--,--,--,1,1,Kenny Britt,2012
10,11/11,@MIA,W37-3,1,1,2,36,18.0,28,0,--,--,--,--,--,--,--,Kenny Britt,2012
11,Bye,,,,,,,,,,,,,,,,,Kenny Britt,2012
12,11/25,@JAC,L19-24,1,1,3,25,8.3,12,1,--,--,--,--,--,--,--,Kenny Britt,2012
13,12/02,HOU,L10-24,1,1,2,40,20.0,34T,1,--,--,--,--,--,--,--,Kenny Britt,2012
14,12/09,@IND,L23-27,1,1,8,143,17.9,46,0,--,--,--,--,--,--,--,Kenny Britt,2012
15,12/17,NYJ,W14-10,1,1,1,7,7.0,7,0,--,--,--,--,--,--,--,Kenny Britt,2012
16,12/23,@GB,L7-55,1,1,2,41,20.5,39,1,--,--,--,--,--,--,--,Kenny Britt,2012
17,12/30,JAC,W38-20,1,1,2,21,10.5,11,0,--,--,--,--,--,--,--,Kenny Britt,2012
1,09/11,@JAC,L14-16,1,1,5,136,27.2,80T,2,--,--,--,--,--,--,--,Kenny Britt,2011
2,09/18,BAL,W26-13,1,1,9,135,15.0,37,1,--,--,--,--,--,--,--,Kenny Britt,2011
3,09/25,DEN,W17-14,1,1,3,18,6.0,13,0,--,--,--,--,--,1,1,Kenny Britt,2011
1,09/12,OAK,W38-13,1,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenny Britt,2010
2,09/19,PIT,L11-19,1,0,5,41,8.2,11,0,--,--,--,--,--,--,--,Kenny Britt,2010
3,09/26,@NYG,W29-10,1,0,2,26,13.0,13T,1,--,--,--,--,--,--,--,Kenny Britt,2010
4,10/03,DEN,L20-26,1,0,3,23,7.7,8T,1,--,--,--,--,--,--,--,Kenny Britt,2010
5,10/10,@DAL,W34-27,1,1,4,86,21.5,52,1,--,--,--,--,--,--,--,Kenny Britt,2010
6,10/18,@JAC,W30-3,1,1,2,33,16.5,23T,1,--,--,--,--,--,--,--,Kenny Britt,2010
7,10/24,PHI,W37-19,1,0,7,225,32.1,80T,3,--,--,--,--,--,--,--,Kenny Britt,2010
8,10/31,@SD,L25-33,1,1,0,0,--,--,0,--,--,--,--,--,--,--,Kenny Britt,2010
9,Bye,,,,,,,,,,,,,,,,,Kenny Britt,2010
10,11/14,@MIA,L17-29,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenny Britt,2010
11,11/21,WAS,L16-19,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenny Britt,2010
12,11/28,@HOU,L0-20,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenny Britt,2010
13,12/05,JAC,L6-17,0,0,--,--,--,--,--,--,--,--,--,--,--,--,Kenny Britt,2010
14,12/09,IND,L28-30,1,1,4,39,9.8,18,0,--,--,--,--,--,1,1,Kenny Britt,2010
15,12/19,HOU,W31-17,1,1,6,128,21.3,59,0,--,--,--,--,--,--,--,Kenny Britt,2010
16,12/26,@KC,L14-34,1,1,4,89,22.3,53T,1,--,--,--,--,--,--,--,Kenny Britt,2010
17,01/02,@IND,L20-23,1,1,5,85,17.0,22,1,--,--,--,--,--,--,--,Kenny Britt,2010
1,09/10,@NE,L21-28,1,1,9,133,14.8,37,1,--,--,--,--,--,--,--,Antonio Brown,2015
2,09/20,SF,W43-18,1,1,9,195,21.7,59,1,--,--,--,--,--,--,--,Antonio Brown,2015
3,09/27,@STL,W12-6,1,1,11,108,9.8,19,0,--,--,--,--,--,--,--,Antonio Brown,2015
4,10/01,BAL,L20-23,1,1,5,42,8.4,17,0,--,--,--,--,--,1,0,Antonio Brown,2015
5,10/12,@SD,W24-20,1,1,3,45,15.0,39,0,--,--,--,--,--,--,--,Antonio Brown,2015
6,10/18,ARI,W25-13,1,1,3,24,8.0,23,0,--,--,--,--,--,--,--,Antonio Brown,2015
7,10/25,@KC,L13-23,1,1,6,124,20.7,41,0,1,6,6.0,6,0,--,--,Antonio Brown,2015
8,11/01,CIN,L10-16,1,1,6,47,7.8,17,1,--,--,--,--,--,--,--,Antonio Brown,2015
9,11/08,OAK,W38-35,1,1,17,284,16.7,59,0,2,22,11.0,16,0,1,1,Antonio Brown,2015
10,11/15,CLE,W30-9,1,1,10,139,13.9,56T,2,--,--,--,--,--,--,--,Antonio Brown,2015
11,Bye,,,,,,,,,,,,,,,,,Antonio Brown,2015
12,11/29,@SEA,L30-39,1,1,6,51,8.5,15,0,--,--,--,--,--,--,--,Antonio Brown,2015
13,12/06,IND,W45-10,1,1,8,118,14.8,48,2,--,--,--,--,--,--,--,Antonio Brown,2015
14,12/13,@CIN,W33-20,1,1,7,87,12.4,26,0,--,--,--,--,--,--,--,Antonio Brown,2015
15,12/20,DEN,W34-27,1,1,16,189,11.8,23T,2,--,--,--,--,--,--,--,Antonio Brown,2015
16,12/27,@BAL,L17-20,1,1,7,61,8.7,27,0,--,--,--,--,--,--,--,Antonio Brown,2015
17,01/03,@CLE,W28-12,1,1,13,187,14.4,27,1,--,--,--,--,--,1,1,Antonio Brown,2015
1,09/07,CLE,W30-27,1,1,5,116,23.2,41,1,--,--,--,--,--,--,--,Antonio Brown,2014
2,09/11,@BAL,L6-26,1,1,7,90,12.9,27,0,2,10,5.0,9,0,--,--,Antonio Brown,2014
3,09/21,@CAR,W37-19,1,1,10,90,9.0,30,2,--,--,--,--,--,--,--,Antonio Brown,2014
4,09/28,TB,L24-27,1,1,7,131,18.7,27T,2,--,--,--,--,--,--,--,Antonio Brown,2014
5,10/05,@JAC,W17-9,1,1,5,84,16.8,30,0,--,--,--,--,--,--,--,Antonio Brown,2014
6,10/12,@CLE,L10-31,1,1,7,118,16.9,23,0,1,-2,-2.0,-2,0,--,--,Antonio Brown,2014
7,10/20,HOU,W30-23,1,1,9,90,10.0,30,0,--,--,--,--,--,--,--,Antonio Brown,2014
8,10/26,IND,W51-34,1,1,10,133,13.3,47T,2,1,5,5.0,5,0,--,--,Antonio Brown,2014
9,11/02,BAL,W43-23,1,1,11,144,13.1,54T,1,--,--,--,--,--,--,--,Antonio Brown,2014
10,11/09,@NYJ,L13-20,1,1,8,74,9.3,15,0,--,--,--,--,--,2,2,Antonio Brown,2014
11,11/17,@TEN,W27-24,1,1,9,91,10.1,17,1,--,--,--,--,--,--,--,Antonio Brown,2014
12,Bye,,,,,,,,,,,,,,,,,Antonio Brown,2014
13,11/30,NO,L32-35,1,1,8,97,12.1,21,2,--,--,--,--,--,--,--,Antonio Brown,2014
14,12/07,@CIN,W42-21,1,1,9,117,13.0,32,0,--,--,--,--,--,--,--,Antonio Brown,2014
15,12/14,@ATL,W27-20,1,1,10,123,12.3,28,0,--,--,--,--,--,--,--,Antonio Brown,2014
16,12/21,KC,W20-12,1,1,7,72,10.3,19,1,--,--,--,--,--,--,--,Antonio Brown,2014
17,12/28,CIN,W27-17,1,1,7,128,18.3,63T,1,--,--,--,--,--,--,--,Antonio Brown,2014
1,09/08,TEN,L9-16,1,1,5,71,14.2,22,0,1,4,4.0,4,0,--,--,Antonio Brown,2013
2,09/16,@CIN,L10-20,1,1,6,57,9.5,18,0,--,--,--,--,--,--,--,Antonio Brown,2013
3,09/22,CHI,L23-40,1,1,9,196,21.8,45,2,--,--,--,--,--,--,--,Antonio Brown,2013
4,09/29,@MIN,L27-34,1,0,12,88,7.3,15,0,1,10,10.0,10,0,--,--,Antonio Brown,2013
5,Bye,,,,,,,,,,,,,,,,,Antonio Brown,2013
6,10/13,@NYJ,W19-6,1,1,9,86,9.6,16,0,--,--,--,--,--,--,--,Antonio Brown,2013
7,10/20,BAL,W19-16,1,1,6,50,8.3,13,0,1,3,3.0,3,0,--,--,Antonio Brown,2013
8,10/27,@OAK,L18-21,1,1,9,82,9.1,21,0,1,2,2.0,2,0,--,--,Antonio Brown,2013
9,11/03,@NE,L31-55,1,1,5,71,14.2,27T,1,--,--,--,--,--,--,--,Antonio Brown,2013
10,11/10,BUF,W23-10,1,1,6,104,17.3,40,0,--,--,--,--,--,--,--,Antonio Brown,2013
11,11/17,DET,W37-27,1,1,7,147,21.0,47T,2,1,-8,-8.0,-8,0,--,--,Antonio Brown,2013
12,11/24,@CLE,W27-11,1,1,6,92,15.3,41T,1,1,-8,-8.0,-8,0,--,--,Antonio Brown,2013
13,11/28,@BAL,L20-22,1,0,5,59,11.8,19,0,--,--,--,--,--,--,--,Antonio Brown,2013
14,12/08,MIA,L28-34,1,1,5,138,27.6,56,1,--,--,--,--,--,--,--,Antonio Brown,2013
15,12/15,CIN,W30-20,1,1,5,66,13.2,20,1,1,1,1.0,1,0,--,--,Antonio Brown,2013
